"","Index","Status","Sats","RTC.date","RTC.time","FIX.date","FIX.time","Delta.s.","Latitude","Longitude","Altitude.m.","HDOP","eRes","Temperature.C.","Voltage.V.","site","nest","year","FIX.date2","firstfix","trackday","fewpoints","barn_lat","barn_long","distance","close50","close100"
"591",93,"Valid","9/9","21/06/17","14:10:04","21/06/17","14:09:31.433",-32.567,40.18857,-105.18575,1538.87,1.1,1.4,0,0,"Cooks","co27",2021,"2021-06-17",0,"co27-06-17",FALSE,40.18834,-105.18744,146.166516265894,FALSE,FALSE
"592",94,"Valid","9/9","21/06/17","14:20:04","21/06/17","14:19:31.395",-32.605,40.1882,-105.18669,1541.07,1.1,2.8,0,0,"Cooks","co27",2021,"2021-06-17",0,"co27-06-17",FALSE,40.18834,-105.18744,65.733757660442,FALSE,TRUE
"593",95,"Valid","8/8","21/06/17","14:30:07","21/06/17","14:29:34.363",-32.637,40.18816,-105.18674,1553.71,1.3,3.6,0,0,"Cooks","co27",2021,"2021-06-17",0,"co27-06-17",FALSE,40.18834,-105.18744,62.8726814475778,FALSE,TRUE
"594",96,"Valid","6/6","21/06/17","14:40:04","21/06/17","14:39:31.352",-32.648,40.18815,-105.18677,1533.98,1.6,1.4,0,0,"Cooks","co27",2021,"2021-06-17",0,"co27-06-17",FALSE,40.18834,-105.18744,60.8320222058727,FALSE,TRUE
"595",97,"Valid","6/6","21/06/17","14:50:07","21/06/17","14:49:34.314",-32.686,40.18806,-105.18679,1536.73,3.3,0.6,0,0,"Cooks","co27",2021,"2021-06-17",0,"co27-06-17",FALSE,40.18834,-105.18744,63.4871854003783,FALSE,TRUE
"596",98,"Valid","8/8","21/06/18","13:00:05","21/06/18","12:59:28.879",-36.121,40.18821,-105.1867,1543.77,1.6,2.4,0,0,"Cooks","co27",2021,"2021-06-18",0,"co27-06-18",TRUE,40.18834,-105.18744,64.6496819949519,FALSE,TRUE
"597",3,"Valid","8/9","21/06/15","13:10:10","21/06/15","13:10:07.425",-2.575,40.18865,-105.18324,1541.49,1,0.6,0,0,"Cooks","co31",2021,"2021-06-15",0,"co31-06-15",FALSE,40.18834,-105.18744,359.31864587527,FALSE,FALSE
"598",4,"Valid","5/5","21/06/15","13:20:11","21/06/15","13:20:07.805",-3.195,40.18938,-105.19171,1542.51,1.6,0.8,0,0,"Cooks","co31",2021,"2021-06-15",0,"co31-06-15",FALSE,40.18834,-105.18744,381.521811365012,FALSE,FALSE
"599",5,"Valid","8/8","21/06/15","13:30:11","21/06/15","13:30:08.421",-2.579,40.18942,-105.19181,1537.45,0.9,1.7,0,0,"Cooks","co31",2021,"2021-06-15",0,"co31-06-15",FALSE,40.18834,-105.18744,390.985934394982,FALSE,FALSE
"600",6,"Valid","9/9","21/06/15","13:40:04","21/06/15","13:40:01.384",-2.616,40.18942,-105.1928,1536.55,1.4,2.3,0,0,"Cooks","co31",2021,"2021-06-15",0,"co31-06-15",FALSE,40.18834,-105.18744,471.93793237798,FALSE,FALSE
"601",10,"Valid","9/9","21/06/15","14:20:04","21/06/15","14:20:01.294",-2.706,40.18823,-105.19124,1547.02,1.1,1.9,0,0,"Cooks","co31",2021,"2021-06-15",0,"co31-06-15",FALSE,40.18834,-105.18744,323.83406847107,FALSE,FALSE
"602",11,"Valid","7/7","21/06/15","14:30:05","21/06/15","14:30:02.310",-2.69,40.18777,-105.18835,1540.07,1.6,0.8,0,0,"Cooks","co31",2021,"2021-06-15",0,"co31-06-15",FALSE,40.18834,-105.18744,100.056479037303,FALSE,FALSE
"603",13,"Valid","9/9","21/06/15","14:50:09","21/06/15","14:50:06.266",-2.734,40.18831,-105.1905,1540.24,1.1,0.9,0,0,"Cooks","co31",2021,"2021-06-15",0,"co31-06-15",FALSE,40.18834,-105.18744,260.607228148111,FALSE,FALSE
"604",14,"Valid","8/8","21/06/16","13:00:06","21/06/16","13:00:00.647",-5.353,40.18878,-105.19206,1549.68,1.9,0.8,0,0,"Cooks","co31",2021,"2021-06-16",0,"co31-06-16",FALSE,40.18834,-105.18744,396.454253033342,FALSE,FALSE
"605",15,"Valid","9/9","21/06/16","13:10:04","21/06/16","13:09:58.621",-5.379,40.18596,-105.19592,1539.13,1.1,0.5,0,0,"Cooks","co31",2021,"2021-06-16",0,"co31-06-16",FALSE,40.18834,-105.18744,768.994757664504,FALSE,FALSE
"606",16,"Valid","8/8","21/06/16","13:20:04","21/06/16","13:19:58.597",-5.403,40.18596,-105.19596,1539,1.5,0.6,0,0,"Cooks","co31",2021,"2021-06-16",0,"co31-06-16",FALSE,40.18834,-105.18744,772.194588350163,FALSE,FALSE
"607",17,"Valid","8/8","21/06/16","13:30:04","21/06/16","13:29:58.578",-5.422,40.18913,-105.1918,1539.05,1.6,0.8,0,0,"Cooks","co31",2021,"2021-06-16",0,"co31-06-16",FALSE,40.18834,-105.18744,381.511743800215,FALSE,FALSE
"608",18,"Valid","7/7","21/06/16","13:40:04","21/06/16","13:39:58.562",-5.438,40.18647,-105.19469,1538.77,4.8,0.5,0,0,"Cooks","co31",2021,"2021-06-16",0,"co31-06-16",FALSE,40.18834,-105.18744,651.390578577424,FALSE,FALSE
"609",19,"Valid","3/3","21/06/16","13:50:11","21/06/16","13:50:05.480",-5.52,40.18906,-105.19174,1538.78,1.7,0,0,0,"Cooks","co31",2021,"2021-06-16",0,"co31-06-16",FALSE,40.18834,-105.18744,374.806637637587,FALSE,FALSE
"610",20,"Valid","9/9","21/06/16","14:00:04","21/06/16","13:59:58.557",-5.443,40.18644,-105.19504,1550.75,1.2,2.9,0,0,"Cooks","co31",2021,"2021-06-16",0,"co31-06-16",FALSE,40.18834,-105.18744,680.733234775797,FALSE,FALSE
"611",21,"Valid","8/8","21/06/16","14:10:04","21/06/16","14:09:58.508",-5.492,40.18762,-105.18868,1538.8,1.3,1.8,0,0,"Cooks","co31",2021,"2021-06-16",0,"co31-06-16",FALSE,40.18834,-105.18744,132.447840508485,FALSE,FALSE
"612",23,"Valid","8/8","21/06/16","14:30:11","21/06/16","14:30:05.497",-5.503,40.18928,-105.19182,1550.54,1.2,1.7,0,0,"Cooks","co31",2021,"2021-06-16",0,"co31-06-16",FALSE,40.18834,-105.18744,387.321632118053,FALSE,FALSE
"613",24,"Valid","7/7","21/06/16","14:40:11","21/06/16","14:40:05.509",-5.491,40.18981,-105.19214,1591.79,1.9,8.3,0,0,"Cooks","co31",2021,"2021-06-16",0,"co31-06-16",FALSE,40.18834,-105.18744,432.245811542444,FALSE,FALSE
"614",25,"Valid","8/8","21/06/16","14:50:08","21/06/16","14:50:02.455",-5.545,40.18849,-105.19314,1553.38,1.8,0.9,0,0,"Cooks","co31",2021,"2021-06-16",0,"co31-06-16",FALSE,40.18834,-105.18744,485.690207084211,FALSE,FALSE
"615",26,"Valid","8/9","21/06/17","13:00:04","21/06/17","12:59:55.851",-8.149,40.18668,-105.19544,1547.73,1,0.8,0,0,"Cooks","co31",2021,"2021-06-17",0,"co31-06-17",FALSE,40.18834,-105.18744,705.773083075097,FALSE,FALSE
"616",27,"Valid","9/9","21/06/17","13:10:04","21/06/17","13:09:55.827",-8.173,40.18506,-105.19283,1533.74,0.9,1.1,0,0,"Cooks","co31",2021,"2021-06-17",0,"co31-06-17",FALSE,40.18834,-105.18744,585.953980915092,FALSE,FALSE
"617",28,"Valid","9/9","21/06/17","13:20:10","21/06/17","13:20:01.610",-8.39,40.18835,-105.19139,1539.34,0.9,0.8,0,0,"Cooks","co31",2021,"2021-06-17",0,"co31-06-17",FALSE,40.18834,-105.18744,336.379006129133,FALSE,FALSE
"618",29,"Valid","6/6","21/06/17","13:30:04","21/06/17","13:29:55.804",-8.196,40.18715,-105.18203,1531.88,2.2,1.5,0,0,"Cooks","co31",2021,"2021-06-17",0,"co31-06-17",FALSE,40.18834,-105.18744,479.287289615099,FALSE,FALSE
"619",30,"Valid","9/9","21/06/17","13:40:07","21/06/17","13:39:58.757",-8.243,40.18805,-105.19348,1560.23,1.3,1.4,0,0,"Cooks","co31",2021,"2021-06-17",0,"co31-06-17",FALSE,40.18834,-105.18744,515.367128349791,FALSE,FALSE
"620",31,"Valid","7/7","21/06/17","13:50:04","21/06/17","13:49:55.743",-8.257,40.18535,-105.19291,1547.68,2.8,0.9,0,0,"Cooks","co31",2021,"2021-06-17",0,"co31-06-17",FALSE,40.18834,-105.18744,572.034352507614,FALSE,FALSE
"621",32,"Valid","9/9","21/06/17","14:00:04","21/06/17","13:59:55.729",-8.271,40.1862,-105.19246,1550.57,1.2,0.9,0,0,"Cooks","co31",2021,"2021-06-17",0,"co31-06-17",FALSE,40.18834,-105.18744,489.104938370312,FALSE,FALSE
"622",33,"Valid","7/7","21/06/17","14:10:04","21/06/17","14:09:55.708",-8.292,40.18621,-105.19291,1542.93,1.7,1,0,0,"Cooks","co31",2021,"2021-06-17",0,"co31-06-17",FALSE,40.18834,-105.18744,522.428338765194,FALSE,FALSE
"623",34,"Valid","7/7","21/06/17","14:20:06","21/06/17","14:19:57.677",-8.323,40.18542,-105.19275,1551.65,1.5,1.8,0,0,"Cooks","co31",2021,"2021-06-17",0,"co31-06-17",FALSE,40.18834,-105.18744,556.429287288079,FALSE,FALSE
"624",35,"Valid","8/8","21/06/17","14:30:11","21/06/17","14:30:02.664",-8.336,40.18904,-105.19191,1541.86,1.5,1.1,0,0,"Cooks","co31",2021,"2021-06-17",0,"co31-06-17",FALSE,40.18834,-105.18744,388.512317206487,FALSE,FALSE
"625",36,"Valid","9/9","21/06/17","14:40:04","21/06/17","14:39:55.643",-8.357,40.18916,-105.19174,1543.8,1.2,0.8,0,0,"Cooks","co31",2021,"2021-06-17",0,"co31-06-17",FALSE,40.18834,-105.18744,377.330837777297,FALSE,FALSE
"626",37,"Valid","9/9","21/06/17","14:50:10","21/06/17","14:50:01.618",-8.382,40.1873,-105.18819,1546.69,1.1,1.5,0,0,"Cooks","co31",2021,"2021-06-17",0,"co31-06-17",FALSE,40.18834,-105.18744,131.965529262729,FALSE,FALSE
"627",38,"Valid","9/9","21/06/18","13:00:04","21/06/18","12:59:53.050",-10.95,40.18642,-105.19634,1542.7,1.1,1.4,0,0,"Cooks","co31",2021,"2021-06-18",0,"co31-06-18",FALSE,40.18834,-105.18744,787.337295247763,FALSE,FALSE
"628",39,"Valid","8/8","21/06/18","13:10:05","21/06/18","13:09:54.028",-10.972,40.18771,-105.19038,1541.48,1.2,0.5,0,0,"Cooks","co31",2021,"2021-06-18",0,"co31-06-18",FALSE,40.18834,-105.18744,259.957117741796,FALSE,FALSE
"629",40,"Valid","8/8","21/06/18","13:20:10","21/06/18","13:19:59.006",-10.994,40.18859,-105.18984,1539.45,1.1,0.8,0,0,"Cooks","co31",2021,"2021-06-18",0,"co31-06-18",FALSE,40.18834,-105.18744,206.257283260026,FALSE,FALSE
"630",41,"Valid","8/8","21/06/18","13:30:04","21/06/18","13:29:52.988",-11.012,40.18505,-105.19273,1543.22,1.2,1.6,0,0,"Cooks","co31",2021,"2021-06-18",0,"co31-06-18",FALSE,40.18834,-105.18744,580.005703195769,FALSE,FALSE
"631",42,"Valid","9/9","21/06/18","13:40:06","21/06/18","13:39:54.965",-11.035,40.1865,-105.1918,1544.86,1.2,1.1,0,0,"Cooks","co31",2021,"2021-06-18",0,"co31-06-18",FALSE,40.18834,-105.18744,423.79761445163,FALSE,FALSE
"632",43,"Valid","9/9","21/06/18","13:50:05","21/06/18","13:49:53.945",-11.055,40.18611,-105.19223,1546.37,1.2,0.8,0,0,"Cooks","co31",2021,"2021-06-18",0,"co31-06-18",FALSE,40.18834,-105.18744,477.189484553784,FALSE,FALSE
"633",45,"Valid","9/9","21/06/18","14:10:11","21/06/18","14:09:59.601",-11.399,40.18801,-105.18934,1539.23,1.2,1.6,0,0,"Cooks","co31",2021,"2021-06-18",0,"co31-06-18",FALSE,40.18834,-105.18744,165.899353972861,FALSE,FALSE
"634",46,"Valid","7/7","21/06/18","14:20:04","21/06/18","14:19:52.881",-11.119,40.18672,-105.19196,1553.04,1.7,1.7,0,0,"Cooks","co31",2021,"2021-06-18",0,"co31-06-18",FALSE,40.18834,-105.18744,424.879605533726,FALSE,FALSE
"635",47,"Valid","8/8","21/06/18","14:30:06","21/06/18","14:29:54.868",-11.132,40.18853,-105.19061,1542.42,1.7,0.8,0,0,"Cooks","co31",2021,"2021-06-18",0,"co31-06-18",FALSE,40.18834,-105.18744,270.776107923856,FALSE,FALSE
"636",48,"Valid","9/9","21/06/18","14:40:11","21/06/18","14:39:59.201",-11.799,40.18836,-105.18609,1540.55,1.2,0.7,0,0,"Cooks","co31",2021,"2021-06-18",0,"co31-06-18",FALSE,40.18834,-105.18744,114.985789233397,FALSE,FALSE
"637",49,"Valid","9/9","21/06/18","14:50:04","21/06/18","14:49:52.820",-11.18,40.18879,-105.19026,1552.46,0.9,2.9,0,0,"Cooks","co31",2021,"2021-06-18",0,"co31-06-18",FALSE,40.18834,-105.18744,245.290223850147,FALSE,FALSE
"638",50,"Valid","9/9","21/06/19","13:00:04","21/06/19","12:59:50.250",-13.75,40.18579,-105.19249,1536.43,1.1,0.5,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE,40.18834,-105.18744,514.90195882177,FALSE,FALSE
"639",51,"Valid","9/9","21/06/19","13:10:06","21/06/19","13:09:52.229",-13.771,40.18664,-105.19317,1540.3,1.6,0.6,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE,40.18834,-105.18744,523.204521067254,FALSE,FALSE
"640",52,"Valid","9/9","21/06/19","13:20:04","21/06/19","13:19:50.201",-13.799,40.18664,-105.19269,1545.27,1.4,0.7,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE,40.18834,-105.18744,485.305036174829,FALSE,FALSE
"641",54,"Valid","9/9","21/06/19","13:40:10","21/06/19","13:39:56.161",-13.839,40.18788,-105.18682,1544.6,1.2,1.5,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE,40.18834,-105.18744,73.4616597936561,FALSE,TRUE
"642",55,"Valid","9/9","21/06/19","13:50:04","21/06/19","13:49:50.133",-13.867,40.18907,-105.19169,1543.77,1.2,0.8,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE,40.18834,-105.18744,370.88889027144,FALSE,FALSE
"643",57,"Valid","8/8","21/06/19","14:10:10","21/06/19","14:09:56.048",-13.952,40.18529,-105.1945,1537.64,1.7,0.7,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE,40.18834,-105.18744,690.056488795958,FALSE,FALSE
"644",58,"Valid","6/6","21/06/19","14:20:05","21/06/19","14:19:51.030",-13.97,40.18907,-105.1905,1537.98,2.3,0.4,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE,40.18834,-105.18744,272.900459978289,FALSE,FALSE
"645",59,"Valid","8/9","21/06/19","14:30:07","21/06/19","14:29:53.005",-13.995,40.18515,-105.19264,1537.79,1.1,1,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE,40.18834,-105.18744,567.071301496544,FALSE,FALSE
"646",60,"Valid","8/8","21/06/19","14:40:04","21/06/19","14:39:50.033",-13.967,40.18785,-105.19013,1537.53,1.2,0.6,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE,40.18834,-105.18744,235.450674823879,FALSE,FALSE
"647",61,"Valid","8/9","21/06/19","14:50:04","21/06/19","14:49:50.004",-13.996,40.18782,-105.19022,1532.01,1.1,1.4,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE,40.18834,-105.18744,243.681806881031,FALSE,FALSE
"648",62,"Valid","8/8","21/06/20","13:00:04","21/06/20","12:59:47.261",-16.739,40.18534,-105.19265,1544.84,1.7,0.4,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE,40.18834,-105.18744,554.818507409652,FALSE,FALSE
"649",63,"Valid","9/9","21/06/20","13:10:04","21/06/20","13:09:47.288",-16.712,40.18586,-105.19293,1542.1,1.2,1.2,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE,40.18834,-105.18744,542.60096865664,FALSE,FALSE
"650",65,"Valid","9/9","21/06/20","13:30:11","21/06/20","13:29:53.810",-17.19,40.18541,-105.19255,1543.84,1.2,1.2,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE,40.18834,-105.18744,543.342433178076,FALSE,FALSE
"651",66,"Valid","8/8","21/06/20","13:40:11","21/06/20","13:39:54.004",-16.996,40.18687,-105.19205,1549.2,1.7,0.8,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE,40.18834,-105.18744,425.166728469327,FALSE,FALSE
"652",67,"Valid","7/7","21/06/20","13:50:05","21/06/20","13:49:48.152",-16.848,40.18504,-105.19287,1543.05,1.7,1,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE,40.18834,-105.18744,590.002979113463,FALSE,FALSE
"653",68,"Valid","9/9","21/06/20","14:00:06","21/06/20","13:59:49.130",-16.87,40.18557,-105.19309,1540.36,1.1,1.1,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE,40.18834,-105.18744,571.064713742957,FALSE,FALSE
"654",69,"Valid","8/8","21/06/20","14:10:06","21/06/20","14:09:49.115",-16.885,40.18804,-105.18968,1530.67,1.5,1.1,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE,40.18834,-105.18744,193.642823215769,FALSE,FALSE
"655",70,"Valid","9/9","21/06/20","14:20:09","21/06/20","14:19:52.081",-16.919,40.1789,-105.19503,1572.95,1.1,3.4,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE,40.18834,-105.18744,1231.48557053776,FALSE,FALSE
"656",71,"Valid","3/3","21/06/20","14:30:11","21/06/20","14:29:54.000",-17,40.18972,-105.19147,1573.07,3.5,0,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE,40.18834,-105.18744,375.842007926955,FALSE,FALSE
"657",72,"Valid","8/8","21/06/20","14:40:10","21/06/20","14:39:53.049",-16.951,40.18946,-105.18673,1540.55,1.1,0.5,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE,40.18834,-105.18744,138.281605963412,FALSE,FALSE
"658",73,"Valid","8/9","21/06/20","14:50:04","21/06/20","14:49:47.023",-16.977,40.20841,-105.17965,1570.01,2.2,0.7,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE,40.18834,-105.18744,2325.15597636876,FALSE,FALSE
"659",74,"Valid","8/8","21/06/21","13:00:04","21/06/21","12:59:44.286",-19.714,40.18563,-105.18537,1528.02,2.4,4.1,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE,40.18834,-105.18744,348.746905959915,FALSE,FALSE
"660",75,"Valid","9/9","21/06/21","13:10:04","21/06/21","13:09:44.255",-19.745,40.18843,-105.19119,1543.19,1.3,2.5,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE,40.18834,-105.18744,319.501557085962,FALSE,FALSE
"661",76,"Valid","8/8","21/06/21","13:20:09","21/06/21","13:19:49.241",-19.759,40.18193,-105.17496,1527.65,3,0.8,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE,40.18834,-105.18744,1279.14269026055,FALSE,FALSE
"662",77,"Valid","9/9","21/06/21","13:30:04","21/06/21","13:29:44.253",-19.747,40.18205,-105.16512,1523.66,1.2,1,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE,40.18834,-105.18744,2025.08431673199,FALSE,FALSE
"663",78,"Valid","9/9","21/06/21","13:40:11","21/06/21","13:39:51.205",-19.795,40.18438,-105.15943,1522.92,1.1,0.7,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE,40.18834,-105.18744,2425.55586974581,FALSE,FALSE
"664",79,"Valid","9/9","21/06/21","13:50:09","21/06/21","13:49:49.182",-19.818,40.19885,-105.16238,1533.9,1.2,0.8,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE,40.18834,-105.18744,2432.18222189856,FALSE,FALSE
"665",80,"Valid","8/8","21/06/21","14:00:04","21/06/21","13:59:44.156",-19.844,40.20469,-105.15998,1574.72,1.8,1.3,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE,40.18834,-105.18744,2960.24382006972,FALSE,FALSE
"666",81,"Valid","9/9","21/06/21","14:10:04","21/06/21","14:09:44.135",-19.865,40.20888,-105.15913,1565.93,1.2,0.4,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE,40.18834,-105.18744,3318.45588403584,FALSE,FALSE
"667",82,"Valid","9/9","21/06/21","14:20:04","21/06/21","14:19:44.154",-19.846,40.21694,-105.13563,1550.3,1.2,1,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE,40.18834,-105.18744,5435.37715173618,FALSE,FALSE
"668",83,"Valid","7/7","21/06/21","14:30:10","21/06/21","14:29:50.134",-19.866,40.21711,-105.1385,1553.35,1.8,0.8,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE,40.18834,-105.18744,5250.47353370859,FALSE,FALSE
"669",84,"Valid","8/9","21/06/21","14:40:09","21/06/21","14:39:49.070",-19.93,40.20593,-105.16376,1564.27,1.1,1.3,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE,40.18834,-105.18744,2807.19087275793,FALSE,FALSE
"670",85,"Valid","3/3","21/06/21","14:50:11","21/06/21","14:49:51.080",-19.92,40.18896,-105.19229,1565.01,3.7,0,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE,40.18834,-105.18744,418.716504475603,FALSE,FALSE
"671",86,"Valid","7/8","21/06/22","13:00:11","21/06/22","12:59:48.293",-22.707,40.18952,-105.19179,1509.05,1,10,0,0,"Cooks","co31",2021,"2021-06-22",0,"co31-06-22",TRUE,40.18834,-105.18744,392.92688102273,FALSE,FALSE
"672",87,"Valid","7/8","21/06/22","13:10:07","21/06/22","13:09:44.283",-22.717,40.18573,-105.19215,1537.41,1.5,0.4,0,0,"Cooks","co31",2021,"2021-06-22",0,"co31-06-22",TRUE,40.18834,-105.18744,494.848843768665,FALSE,FALSE
"673",88,"Valid","8/9","21/06/22","13:20:09","21/06/22","13:19:46.260",-22.74,40.18845,-105.19146,1543.72,1.2,1.6,0,0,"Cooks","co31",2021,"2021-06-22",0,"co31-06-22",TRUE,40.18834,-105.18744,342.555861348708,FALSE,FALSE
"674",2,"Valid","8/8","21/06/03","13:00:12","21/06/03","13:00:01.196",-10.804,40.18606,-105.18524,1536.18,1,1.9,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE,40.18834,-105.18744,314.951679885636,FALSE,FALSE
"675",3,"Valid","8/8","21/06/03","13:10:04","21/06/03","13:09:53.937",-10.063,40.18627,-105.18292,1530.13,1.4,1.2,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE,40.18834,-105.18744,448.326636513376,FALSE,FALSE
"676",4,"Valid","8/9","21/06/03","13:20:04","21/06/03","13:19:53.914",-10.086,40.1889,-105.18374,1536.85,1.3,4.3,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE,40.18834,-105.18744,321.163271792792,FALSE,FALSE
"677",5,"Valid","8/8","21/06/03","13:30:04","21/06/03","13:29:53.876",-10.124,40.18852,-105.18696,1548.39,1.3,2.5,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE,40.18834,-105.18744,45.5009480303212,TRUE,TRUE
"678",6,"Valid","8/9","21/06/03","13:40:09","21/06/03","13:39:58.870",-10.13,40.18989,-105.18848,1540.14,1.4,0.5,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE,40.18834,-105.18744,193.559349355547,FALSE,FALSE
"679",7,"Valid","9/9","21/06/03","13:50:04","21/06/03","13:49:53.890",-10.11,40.18856,-105.1869,1542.48,0.9,2.3,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE,40.18834,-105.18744,52.0713866161704,FALSE,TRUE
"680",8,"Valid","9/9","21/06/03","14:00:04","21/06/03","13:59:53.859",-10.141,40.18858,-105.18694,1519.86,1,4.3,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE,40.18834,-105.18744,50.2312365448978,FALSE,TRUE
"681",9,"Valid","8/8","21/06/03","14:10:06","21/06/03","14:09:55.799",-10.201,40.18609,-105.1838,1534.86,2.9,0.9,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE,40.18834,-105.18744,398.130077051836,FALSE,FALSE
"682",10,"Valid","9/9","21/06/03","14:20:04","21/06/03","14:19:53.814",-10.186,40.18632,-105.1829,1529.07,1,2.5,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE,40.18834,-105.18744,446.978062998545,FALSE,FALSE
"683",11,"Valid","9/9","21/06/03","14:30:10","21/06/03","14:29:59.788",-10.212,40.18664,-105.1827,1539.07,1.3,0.6,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE,40.18834,-105.18744,445.613898382358,FALSE,FALSE
"684",12,"Valid","8/8","21/06/03","14:40:05","21/06/03","14:39:54.761",-10.239,40.18854,-105.18694,1538.31,1.2,0.5,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE,40.18834,-105.18744,48.0226934392463,TRUE,TRUE
"685",13,"Valid","6/6","21/06/03","14:50:04","21/06/03","14:49:53.688",-10.312,40.1885,-105.18695,1545.71,3.5,0.9,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE,40.18834,-105.18744,45.3524047335853,TRUE,TRUE
"686",14,"Valid","9/9","21/06/04","13:00:11","21/06/04","12:59:57.506",-13.494,40.18927,-105.19103,1540.09,1.3,0.6,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE,40.18834,-105.18744,322.687534261076,FALSE,FALSE
"687",15,"Valid","7/7","21/06/04","13:10:04","21/06/04","13:09:50.464",-13.536,40.18711,-105.18468,1539.34,1.3,1.9,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE,40.18834,-105.18744,271.840507783418,FALSE,FALSE
"688",16,"Valid","9/9","21/06/04","13:20:04","21/06/04","13:19:50.454",-13.546,40.18873,-105.18672,1549.61,0.9,3.1,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE,40.18834,-105.18744,75.064912119508,FALSE,TRUE
"689",17,"Valid","7/7","21/06/04","13:30:05","21/06/04","13:29:51.428",-13.572,40.18956,-105.19124,1546.66,1.5,1.7,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE,40.18834,-105.18744,350.811194608536,FALSE,FALSE
"690",18,"Valid","9/9","21/06/04","13:40:04","21/06/04","13:39:50.398",-13.602,40.1893,-105.19278,1549.98,1,1.1,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE,40.18834,-105.18744,467.071309532367,FALSE,FALSE
"691",19,"Valid","8/8","21/06/04","13:50:04","21/06/04","13:49:50.378",-13.622,40.1862,-105.18295,1536.76,1.2,1.5,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE,40.18834,-105.18744,450.189008029219,FALSE,FALSE
"692",20,"Valid","9/9","21/06/04","14:00:04","21/06/04","13:59:50.403",-13.597,40.18872,-105.18658,1542.64,1,2.3,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE,40.18834,-105.18744,84.521843464449,FALSE,TRUE
