"","Index","Status","Sats","RTC.date","RTC.time","FIX.date","FIX.time","Delta.s.","Latitude","Longitude","Altitude.m.","HDOP","eRes","Temperature.C.","Voltage.V.","site","nest","year","FIX.date2","firstfix","trackday","fewpoints"
"642",55,"Valid","9/9","21/06/19","13:50:04","21/06/19","13:49:50.133",-13.867,40.18907,-105.19169,1543.77,1.2,0.8,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE
"643",57,"Valid","8/8","21/06/19","14:10:10","21/06/19","14:09:56.048",-13.952,40.18529,-105.1945,1537.64,1.7,0.7,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE
"644",58,"Valid","6/6","21/06/19","14:20:05","21/06/19","14:19:51.030",-13.97,40.18907,-105.1905,1537.98,2.3,0.4,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE
"645",59,"Valid","8/9","21/06/19","14:30:07","21/06/19","14:29:53.005",-13.995,40.18515,-105.19264,1537.79,1.1,1,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE
"646",60,"Valid","8/8","21/06/19","14:40:04","21/06/19","14:39:50.033",-13.967,40.18785,-105.19013,1537.53,1.2,0.6,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE
"647",61,"Valid","8/9","21/06/19","14:50:04","21/06/19","14:49:50.004",-13.996,40.18782,-105.19022,1532.01,1.1,1.4,0,0,"Cooks","co31",2021,"2021-06-19",0,"co31-06-19",FALSE
"648",62,"Valid","8/8","21/06/20","13:00:04","21/06/20","12:59:47.261",-16.739,40.18534,-105.19265,1544.84,1.7,0.4,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE
"649",63,"Valid","9/9","21/06/20","13:10:04","21/06/20","13:09:47.288",-16.712,40.18586,-105.19293,1542.1,1.2,1.2,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE
"650",65,"Valid","9/9","21/06/20","13:30:11","21/06/20","13:29:53.810",-17.19,40.18541,-105.19255,1543.84,1.2,1.2,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE
"651",66,"Valid","8/8","21/06/20","13:40:11","21/06/20","13:39:54.004",-16.996,40.18687,-105.19205,1549.2,1.7,0.8,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE
"652",67,"Valid","7/7","21/06/20","13:50:05","21/06/20","13:49:48.152",-16.848,40.18504,-105.19287,1543.05,1.7,1,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE
"653",68,"Valid","9/9","21/06/20","14:00:06","21/06/20","13:59:49.130",-16.87,40.18557,-105.19309,1540.36,1.1,1.1,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE
"654",69,"Valid","8/8","21/06/20","14:10:06","21/06/20","14:09:49.115",-16.885,40.18804,-105.18968,1530.67,1.5,1.1,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE
"655",70,"Valid","9/9","21/06/20","14:20:09","21/06/20","14:19:52.081",-16.919,40.1789,-105.19503,1572.95,1.1,3.4,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE
"656",71,"Valid","3/3","21/06/20","14:30:11","21/06/20","14:29:54.000",-17,40.18972,-105.19147,1573.07,3.5,0,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE
"657",72,"Valid","8/8","21/06/20","14:40:10","21/06/20","14:39:53.049",-16.951,40.18946,-105.18673,1540.55,1.1,0.5,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE
"658",73,"Valid","8/9","21/06/20","14:50:04","21/06/20","14:49:47.023",-16.977,40.20841,-105.17965,1570.01,2.2,0.7,0,0,"Cooks","co31",2021,"2021-06-20",0,"co31-06-20",FALSE
"659",74,"Valid","8/8","21/06/21","13:00:04","21/06/21","12:59:44.286",-19.714,40.18563,-105.18537,1528.02,2.4,4.1,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE
"660",75,"Valid","9/9","21/06/21","13:10:04","21/06/21","13:09:44.255",-19.745,40.18843,-105.19119,1543.19,1.3,2.5,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE
"661",76,"Valid","8/8","21/06/21","13:20:09","21/06/21","13:19:49.241",-19.759,40.18193,-105.17496,1527.65,3,0.8,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE
"662",77,"Valid","9/9","21/06/21","13:30:04","21/06/21","13:29:44.253",-19.747,40.18205,-105.16512,1523.66,1.2,1,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE
"663",78,"Valid","9/9","21/06/21","13:40:11","21/06/21","13:39:51.205",-19.795,40.18438,-105.15943,1522.92,1.1,0.7,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE
"664",79,"Valid","9/9","21/06/21","13:50:09","21/06/21","13:49:49.182",-19.818,40.19885,-105.16238,1533.9,1.2,0.8,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE
"665",80,"Valid","8/8","21/06/21","14:00:04","21/06/21","13:59:44.156",-19.844,40.20469,-105.15998,1574.72,1.8,1.3,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE
"666",81,"Valid","9/9","21/06/21","14:10:04","21/06/21","14:09:44.135",-19.865,40.20888,-105.15913,1565.93,1.2,0.4,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE
"667",82,"Valid","9/9","21/06/21","14:20:04","21/06/21","14:19:44.154",-19.846,40.21694,-105.13563,1550.3,1.2,1,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE
"668",83,"Valid","7/7","21/06/21","14:30:10","21/06/21","14:29:50.134",-19.866,40.21711,-105.1385,1553.35,1.8,0.8,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE
"669",84,"Valid","8/9","21/06/21","14:40:09","21/06/21","14:39:49.070",-19.93,40.20593,-105.16376,1564.27,1.1,1.3,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE
"670",85,"Valid","3/3","21/06/21","14:50:11","21/06/21","14:49:51.080",-19.92,40.18896,-105.19229,1565.01,3.7,0,0,0,"Cooks","co31",2021,"2021-06-21",0,"co31-06-21",FALSE
"671",86,"Valid","7/8","21/06/22","13:00:11","21/06/22","12:59:48.293",-22.707,40.18952,-105.19179,1509.05,1,10,0,0,"Cooks","co31",2021,"2021-06-22",0,"co31-06-22",TRUE
"672",87,"Valid","7/8","21/06/22","13:10:07","21/06/22","13:09:44.283",-22.717,40.18573,-105.19215,1537.41,1.5,0.4,0,0,"Cooks","co31",2021,"2021-06-22",0,"co31-06-22",TRUE
"673",88,"Valid","8/9","21/06/22","13:20:09","21/06/22","13:19:46.260",-22.74,40.18845,-105.19146,1543.72,1.2,1.6,0,0,"Cooks","co31",2021,"2021-06-22",0,"co31-06-22",TRUE
"674",2,"Valid","8/8","21/06/03","13:00:12","21/06/03","13:00:01.196",-10.804,40.18606,-105.18524,1536.18,1,1.9,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE
"675",3,"Valid","8/8","21/06/03","13:10:04","21/06/03","13:09:53.937",-10.063,40.18627,-105.18292,1530.13,1.4,1.2,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE
"676",4,"Valid","8/9","21/06/03","13:20:04","21/06/03","13:19:53.914",-10.086,40.1889,-105.18374,1536.85,1.3,4.3,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE
"677",5,"Valid","8/8","21/06/03","13:30:04","21/06/03","13:29:53.876",-10.124,40.18852,-105.18696,1548.39,1.3,2.5,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE
"678",6,"Valid","8/9","21/06/03","13:40:09","21/06/03","13:39:58.870",-10.13,40.18989,-105.18848,1540.14,1.4,0.5,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE
"679",7,"Valid","9/9","21/06/03","13:50:04","21/06/03","13:49:53.890",-10.11,40.18856,-105.1869,1542.48,0.9,2.3,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE
"680",8,"Valid","9/9","21/06/03","14:00:04","21/06/03","13:59:53.859",-10.141,40.18858,-105.18694,1519.86,1,4.3,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE
"681",9,"Valid","8/8","21/06/03","14:10:06","21/06/03","14:09:55.799",-10.201,40.18609,-105.1838,1534.86,2.9,0.9,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE
"682",10,"Valid","9/9","21/06/03","14:20:04","21/06/03","14:19:53.814",-10.186,40.18632,-105.1829,1529.07,1,2.5,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE
"683",11,"Valid","9/9","21/06/03","14:30:10","21/06/03","14:29:59.788",-10.212,40.18664,-105.1827,1539.07,1.3,0.6,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE
"684",12,"Valid","8/8","21/06/03","14:40:05","21/06/03","14:39:54.761",-10.239,40.18854,-105.18694,1538.31,1.2,0.5,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE
"685",13,"Valid","6/6","21/06/03","14:50:04","21/06/03","14:49:53.688",-10.312,40.1885,-105.18695,1545.71,3.5,0.9,0,0,"Cooks","co23",2021,"2021-06-03",0,"co23-06-03",FALSE
"686",14,"Valid","9/9","21/06/04","13:00:11","21/06/04","12:59:57.506",-13.494,40.18927,-105.19103,1540.09,1.3,0.6,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE
"687",15,"Valid","7/7","21/06/04","13:10:04","21/06/04","13:09:50.464",-13.536,40.18711,-105.18468,1539.34,1.3,1.9,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE
"688",16,"Valid","9/9","21/06/04","13:20:04","21/06/04","13:19:50.454",-13.546,40.18873,-105.18672,1549.61,0.9,3.1,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE
"689",17,"Valid","7/7","21/06/04","13:30:05","21/06/04","13:29:51.428",-13.572,40.18956,-105.19124,1546.66,1.5,1.7,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE
"690",18,"Valid","9/9","21/06/04","13:40:04","21/06/04","13:39:50.398",-13.602,40.1893,-105.19278,1549.98,1,1.1,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE
"691",19,"Valid","8/8","21/06/04","13:50:04","21/06/04","13:49:50.378",-13.622,40.1862,-105.18295,1536.76,1.2,1.5,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE
"692",20,"Valid","9/9","21/06/04","14:00:04","21/06/04","13:59:50.403",-13.597,40.18872,-105.18658,1542.64,1,2.3,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE
"693",21,"Valid","9/9","21/06/04","14:10:04","21/06/04","14:09:50.312",-13.688,40.1886,-105.18664,1542.64,1.4,2.2,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE
"694",22,"Valid","8/8","21/06/04","14:20:06","21/06/04","14:19:52.321",-13.679,40.18926,-105.19136,1548.79,1.4,0.9,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE
"695",23,"Valid","9/9","21/06/04","14:30:04","21/06/04","14:29:50.326",-13.674,40.18871,-105.18667,1534.69,1.3,4.7,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE
"696",24,"Valid","9/9","21/06/04","14:40:04","21/06/04","14:39:50.325",-13.675,40.18874,-105.18658,1548.19,1.4,1.5,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE
"697",25,"Valid","9/9","21/06/04","14:50:04","21/06/04","14:49:50.248",-13.752,40.18864,-105.18644,1543.46,1.2,2.5,0,0,"Cooks","co23",2021,"2021-06-04",0,"co23-06-04",FALSE
"698",26,"Valid","9/9","21/06/05","13:00:04","21/06/05","12:59:47.062",-16.938,40.1879,-105.19046,1539.73,0.9,2.1,0,0,"Cooks","co23",2021,"2021-06-05",0,"co23-06-05",FALSE
"699",27,"Valid","8/9","21/06/05","13:10:08","21/06/05","13:09:51.042",-16.958,40.18896,-105.19192,1542.14,1.1,1.5,0,0,"Cooks","co23",2021,"2021-06-05",0,"co23-06-05",FALSE
"700",28,"Valid","9/9","21/06/05","13:20:07","21/06/05","13:19:50.024",-16.976,40.18827,-105.18557,1538.44,1.1,2.7,0,0,"Cooks","co23",2021,"2021-06-05",0,"co23-06-05",FALSE
"701",29,"Valid","5/5","21/06/05","13:30:11","21/06/05","13:29:53.599",-17.401,40.18947,-105.1917,1538.5,2.4,0.2,0,0,"Cooks","co23",2021,"2021-06-05",0,"co23-06-05",FALSE
"702",30,"Valid","9/9","21/06/05","13:40:07","21/06/05","13:39:49.970",-17.03,40.18847,-105.19161,1539.27,1,0.6,0,0,"Cooks","co23",2021,"2021-06-05",0,"co23-06-05",FALSE
"703",31,"Valid","8/9","21/06/05","13:50:04","21/06/05","13:49:46.935",-17.065,40.18791,-105.19036,1539.72,1.3,1.1,0,0,"Cooks","co23",2021,"2021-06-05",0,"co23-06-05",FALSE
"704",32,"Valid","9/9","21/06/05","14:00:04","21/06/05","13:59:46.930",-17.07,40.18869,-105.18667,1563.62,1.4,1.8,0,0,"Cooks","co23",2021,"2021-06-05",0,"co23-06-05",FALSE
"705",33,"Valid","9/9","21/06/05","14:10:04","21/06/05","14:09:46.934",-17.066,40.18846,-105.18627,1536.41,1,0.9,0,0,"Cooks","co23",2021,"2021-06-05",0,"co23-06-05",FALSE
"706",34,"Valid","9/9","21/06/05","14:20:04","21/06/05","14:19:46.859",-17.141,40.18872,-105.18653,1536.04,1.2,3,0,0,"Cooks","co23",2021,"2021-06-05",0,"co23-06-05",FALSE
"707",35,"Valid","9/9","21/06/05","14:30:11","21/06/05","14:29:53.847",-17.153,40.18838,-105.1867,1539.83,1.2,1.3,0,0,"Cooks","co23",2021,"2021-06-05",0,"co23-06-05",FALSE
"708",36,"Valid","9/9","21/06/05","14:40:04","21/06/05","14:39:46.810",-17.19,40.18867,-105.18652,1534.59,1.1,2.6,0,0,"Cooks","co23",2021,"2021-06-05",0,"co23-06-05",FALSE
"709",37,"Valid","9/9","21/06/05","14:50:07","21/06/05","14:49:49.808",-17.192,40.18822,-105.18682,1533.63,1.1,3.9,0,0,"Cooks","co23",2021,"2021-06-05",0,"co23-06-05",FALSE
"710",38,"Valid","8/8","21/06/06","13:00:04","21/06/06","12:59:43.653",-20.347,40.19003,-105.19163,1538.97,1.1,1.4,0,0,"Cooks","co23",2021,"2021-06-06",0,"co23-06-06",FALSE
"711",40,"Valid","9/9","21/06/06","13:20:05","21/06/06","13:19:44.634",-20.366,40.1879,-105.19037,1537.84,1,2.2,0,0,"Cooks","co23",2021,"2021-06-06",0,"co23-06-06",FALSE
"712",41,"Valid","3/3","21/06/06","13:30:11","21/06/06","13:29:50.560",-20.44,40.18971,-105.19165,1537.84,2.4,0,0,0,"Cooks","co23",2021,"2021-06-06",0,"co23-06-06",FALSE
"713",42,"Valid","3/3","21/06/06","13:40:11","21/06/06","13:39:50.600",-20.4,40.18935,-105.19168,1537.84,3.3,0,0,0,"Cooks","co23",2021,"2021-06-06",0,"co23-06-06",FALSE
"714",43,"Valid","8/8","21/06/06","13:50:10","21/06/06","13:49:49.531",-20.469,40.18923,-105.19159,1543.73,1.3,0.6,0,0,"Cooks","co23",2021,"2021-06-06",0,"co23-06-06",FALSE
"715",44,"Valid","9/9","21/06/06","14:00:04","21/06/06","13:59:43.474",-20.526,40.18787,-105.1903,1537.26,1.3,0.9,0,0,"Cooks","co23",2021,"2021-06-06",0,"co23-06-06",FALSE
"716",45,"Valid","6/6","21/06/06","14:10:06","21/06/06","14:09:45.482",-20.518,40.18819,-105.18685,1533.23,1.8,1.2,0,0,"Cooks","co23",2021,"2021-06-06",0,"co23-06-06",FALSE
"717",46,"Valid","9/9","21/06/06","14:20:04","21/06/06","14:19:43.468",-20.532,40.18951,-105.1922,1535.09,1.2,1.5,0,0,"Cooks","co23",2021,"2021-06-06",0,"co23-06-06",FALSE
"718",47,"Valid","7/7","21/06/06","14:30:05","21/06/06","14:29:44.439",-20.561,40.18941,-105.19169,1534.71,1.6,0.3,0,0,"Cooks","co23",2021,"2021-06-06",0,"co23-06-06",FALSE
"719",48,"Valid","8/8","21/06/06","14:40:04","21/06/06","14:39:43.409",-20.591,40.18934,-105.19178,1535.87,1.3,0.8,0,0,"Cooks","co23",2021,"2021-06-06",0,"co23-06-06",FALSE
"720",49,"Valid","8/8","21/06/06","14:50:05","21/06/06","14:49:44.390",-20.61,40.18933,-105.19188,1545.96,2.1,0.7,0,0,"Cooks","co23",2021,"2021-06-06",0,"co23-06-06",FALSE
"721",50,"Valid","9/9","21/06/07","13:00:04","21/06/07","12:59:40.136",-23.864,40.18715,-105.18473,1535.54,0.9,1.5,0,0,"Cooks","co23",2021,"2021-06-07",0,"co23-06-07",FALSE
"722",51,"Valid","3/3","21/06/07","13:10:11","21/06/07","13:09:47.200",-23.8,40.18941,-105.19174,1535.58,2.4,0,0,0,"Cooks","co23",2021,"2021-06-07",0,"co23-06-07",FALSE
"723",52,"Valid","9/9","21/06/07","13:20:06","21/06/07","13:19:42.095",-23.905,40.18982,-105.1912,1541.14,1.2,1.4,0,0,"Cooks","co23",2021,"2021-06-07",0,"co23-06-07",FALSE
"724",53,"Valid","9/9","21/06/07","13:30:11","21/06/07","13:29:46.398",-24.602,40.18789,-105.19037,1540.54,0.9,1.9,0,0,"Cooks","co23",2021,"2021-06-07",0,"co23-06-07",FALSE
"725",54,"Valid","8/9","21/06/07","13:40:06","21/06/07","13:39:42.043",-23.957,40.18709,-105.18477,1547.31,1,5.1,0,0,"Cooks","co23",2021,"2021-06-07",0,"co23-06-07",FALSE
"726",55,"Valid","6/6","21/06/07","13:50:11","21/06/07","13:49:46.406",-24.594,40.18932,-105.19175,1547.63,1.6,3.9,0,0,"Cooks","co23",2021,"2021-06-07",0,"co23-06-07",FALSE
"727",56,"Valid","9/9","21/06/07","14:00:07","21/06/07","13:59:42.997",-24.003,40.18958,-105.19188,1536.11,1.2,1,0,0,"Cooks","co23",2021,"2021-06-07",0,"co23-06-07",FALSE
"728",57,"Valid","9/9","21/06/07","14:10:04","21/06/07","14:09:39.969",-24.031,40.19006,-105.19151,1537.32,1.2,1.3,0,0,"Cooks","co23",2021,"2021-06-07",0,"co23-06-07",FALSE
"729",59,"Valid","9/9","21/06/07","14:30:04","21/06/07","14:29:39.926",-24.074,40.18961,-105.19168,1541.16,1.7,0.7,0,0,"Cooks","co23",2021,"2021-06-07",0,"co23-06-07",FALSE
"730",60,"Valid","9/9","21/06/07","14:40:05","21/06/07","14:39:40.898",-24.102,40.18692,-105.18471,1532.62,1.2,1.4,0,0,"Cooks","co23",2021,"2021-06-07",0,"co23-06-07",FALSE
"731",61,"Valid","9/9","21/06/07","14:50:04","21/06/07","14:49:39.879",-24.121,40.18666,-105.1828,1540.39,1.5,2.4,0,0,"Cooks","co23",2021,"2021-06-07",0,"co23-06-07",FALSE
"732",62,"Valid","9/9","21/06/08","13:00:06","21/06/08","12:59:38.621",-27.379,40.18802,-105.18551,1534.61,1.3,0.6,0,0,"Cooks","co23",2021,"2021-06-08",0,"co23-06-08",FALSE
"733",63,"Valid","9/9","21/06/08","13:10:04","21/06/08","13:09:36.589",-27.411,40.1887,-105.18655,1539.76,1,2.3,0,0,"Cooks","co23",2021,"2021-06-08",0,"co23-06-08",FALSE
"734",64,"Valid","7/7","21/06/08","13:20:10","21/06/08","13:19:42.561",-27.439,40.18816,-105.18675,1555.61,1.1,2.4,0,0,"Cooks","co23",2021,"2021-06-08",0,"co23-06-08",FALSE
"735",65,"Valid","7/7","21/06/08","13:30:04","21/06/08","13:29:36.539",-27.461,40.18812,-105.18522,1541.17,1.5,0.5,0,0,"Cooks","co23",2021,"2021-06-08",0,"co23-06-08",FALSE
"736",66,"Valid","8/9","21/06/08","13:40:10","21/06/08","13:39:42.004",-27.996,40.18866,-105.1865,1550.86,1.4,2.1,0,0,"Cooks","co23",2021,"2021-06-08",0,"co23-06-08",FALSE
"737",67,"Valid","8/8","21/06/08","13:50:04","21/06/08","13:49:36.485",-27.515,40.1882,-105.18659,1534.98,1.5,0.8,0,0,"Cooks","co23",2021,"2021-06-08",0,"co23-06-08",FALSE
"738",68,"Valid","3/3","21/06/08","14:00:11","21/06/08","13:59:43.400",-27.6,40.18831,-105.18671,1534.98,2.7,0,0,0,"Cooks","co23",2021,"2021-06-08",0,"co23-06-08",FALSE
"739",69,"Valid","7/7","21/06/08","14:10:09","21/06/08","14:09:41.440",-27.56,40.18818,-105.18656,1538.66,1.6,1.2,0,0,"Cooks","co23",2021,"2021-06-08",0,"co23-06-08",FALSE
"740",70,"Valid","8/8","21/06/08","14:20:08","21/06/08","14:19:40.395",-27.605,40.18818,-105.1868,1539.28,1.4,1.3,0,0,"Cooks","co23",2021,"2021-06-08",0,"co23-06-08",FALSE
"741",71,"Valid","6/6","21/06/08","14:30:04","21/06/08","14:29:36.390",-27.61,40.18841,-105.18497,1537.31,1.8,0.5,0,0,"Cooks","co23",2021,"2021-06-08",0,"co23-06-08",FALSE
"742",72,"Valid","9/9","21/06/08","14:40:11","21/06/08","14:39:43.354",-27.646,40.18818,-105.18683,1535,1.3,1.4,0,0,"Cooks","co23",2021,"2021-06-08",0,"co23-06-08",FALSE
"743",73,"Valid","9/9","21/06/08","14:50:04","21/06/08","14:49:36.335",-27.665,40.1878,-105.18608,1536.87,1.1,0.8,0,0,"Cooks","co23",2021,"2021-06-08",0,"co23-06-08",FALSE
"744",74,"Valid","6/6","21/06/09","13:00:11","21/06/09","12:59:39.600",-31.4,40.18821,-105.18674,1546.63,1.3,3.8,0,0,"Cooks","co23",2021,"2021-06-09",0,"co23-06-09",FALSE
"745",75,"Valid","9/9","21/06/09","13:10:08","21/06/09","13:09:37.128",-30.872,40.18796,-105.18621,1534.8,1,1.3,0,0,"Cooks","co23",2021,"2021-06-09",0,"co23-06-09",FALSE
"746",76,"Valid","9/9","21/06/09","13:20:09","21/06/09","13:19:38.100",-30.9,40.18805,-105.18629,1539.07,0.9,1.3,0,0,"Cooks","co23",2021,"2021-06-09",0,"co23-06-09",FALSE
"747",77,"Valid","9/9","21/06/09","13:30:07","21/06/09","13:29:36.078",-30.922,40.18778,-105.18602,1543.48,1,2.7,0,0,"Cooks","co23",2021,"2021-06-09",0,"co23-06-09",FALSE
"748",78,"Valid","8/8","21/06/09","13:40:05","21/06/09","13:39:34.046",-30.954,40.18832,-105.18592,1535.85,0.9,0.6,0,0,"Cooks","co23",2021,"2021-06-09",0,"co23-06-09",FALSE
"749",79,"Valid","7/7","21/06/09","13:50:10","21/06/09","13:49:39.032",-30.968,40.1882,-105.18679,1547.92,1.6,1.6,0,0,"Cooks","co23",2021,"2021-06-09",0,"co23-06-09",FALSE
"750",80,"Valid","9/9","21/06/09","14:00:07","21/06/09","13:59:35.981",-31.019,40.18822,-105.18681,1548.79,1.1,2.9,0,0,"Cooks","co23",2021,"2021-06-09",0,"co23-06-09",FALSE
"751",81,"Valid","9/9","21/06/09","14:10:05","21/06/09","14:09:33.976",-31.024,40.18809,-105.18984,1540.71,1.6,0.9,0,0,"Cooks","co23",2021,"2021-06-09",0,"co23-06-09",FALSE
"752",82,"Valid","9/9","21/06/09","14:20:04","21/06/09","14:19:32.950",-31.05,40.18868,-105.18647,1548.72,1.1,3.1,0,0,"Cooks","co23",2021,"2021-06-09",0,"co23-06-09",FALSE
"753",83,"Valid","7/8","21/06/09","14:30:10","21/06/09","14:29:38.398",-31.602,40.18808,-105.18586,1548.31,1.4,0.9,0,0,"Cooks","co23",2021,"2021-06-09",0,"co23-06-09",FALSE
"754",84,"Valid","9/9","21/06/09","14:40:09","21/06/09","14:39:37.888",-31.112,40.18822,-105.18685,1544.78,1.3,2.1,0,0,"Cooks","co23",2021,"2021-06-09",0,"co23-06-09",FALSE
"755",85,"Valid","8/9","21/06/09","14:50:11","21/06/09","14:49:39.605",-31.395,40.18785,-105.18612,1539.81,1.4,0.9,0,0,"Cooks","co23",2021,"2021-06-09",0,"co23-06-09",FALSE
"756",86,"Valid","9/9","21/06/10","13:00:06","21/06/10","12:59:31.667",-34.333,40.18411,-105.19757,1540.83,1,1.2,0,0,"Cooks","co23",2021,"2021-06-10",0,"co23-06-10",FALSE
"757",87,"Valid","7/7","21/06/10","13:10:05","21/06/10","13:09:30.590",-34.41,40.18824,-105.18673,1543.92,1.4,0.5,0,0,"Cooks","co23",2021,"2021-06-10",0,"co23-06-10",FALSE
"758",88,"Valid","7/7","21/06/10","13:20:04","21/06/10","13:19:29.611",-34.389,40.1889,-105.19022,1543.16,1.3,0.6,0,0,"Cooks","co23",2021,"2021-06-10",0,"co23-06-10",FALSE
"759",89,"Valid","9/9","21/06/10","13:30:07","21/06/10","13:29:32.579",-34.421,40.18793,-105.18609,1539.8,1.2,1.4,0,0,"Cooks","co23",2021,"2021-06-10",0,"co23-06-10",FALSE
"760",90,"Valid","7/7","21/06/10","13:40:05","21/06/10","13:39:30.542",-34.458,40.18792,-105.18613,1537.54,3,0.8,0,0,"Cooks","co23",2021,"2021-06-10",0,"co23-06-10",FALSE
"761",91,"Valid","9/9","21/06/10","13:50:04","21/06/10","13:49:29.524",-34.476,40.18797,-105.18621,1538.2,1.4,1.5,0,0,"Cooks","co23",2021,"2021-06-10",0,"co23-06-10",FALSE
"762",92,"Valid","9/9","21/06/10","14:00:04","21/06/10","13:59:29.494",-34.506,40.18802,-105.18638,1538.57,2.8,1.9,0,0,"Cooks","co23",2021,"2021-06-10",0,"co23-06-10",FALSE
"763",93,"Valid","9/9","21/06/10","14:10:04","21/06/10","14:09:29.482",-34.518,40.19048,-105.18621,1542.55,1.7,0.6,0,0,"Cooks","co23",2021,"2021-06-10",0,"co23-06-10",FALSE
"764",94,"Valid","9/9","21/06/10","14:20:07","21/06/10","14:19:32.454",-34.546,40.18841,-105.1901,1535.93,1.2,1.7,0,0,"Cooks","co23",2021,"2021-06-10",0,"co23-06-10",FALSE
"765",95,"Valid","8/8","21/06/10","14:30:04","21/06/10","14:29:29.425",-34.575,40.18811,-105.18624,1537.68,2.1,1.3,0,0,"Cooks","co23",2021,"2021-06-10",0,"co23-06-10",FALSE
"766",96,"Valid","9/9","21/06/10","14:40:11","21/06/10","14:39:35.814",-35.186,40.18809,-105.1865,1537.21,1.1,0.6,0,0,"Cooks","co23",2021,"2021-06-10",0,"co23-06-10",FALSE
"767",97,"Valid","6/6","21/06/10","14:50:10","21/06/10","14:49:35.389",-34.611,40.1882,-105.18673,1537.97,1.4,1.5,0,0,"Cooks","co23",2021,"2021-06-10",0,"co23-06-10",FALSE
"768",98,"Valid","9/9","21/06/11","13:00:07","21/06/11","12:59:29.209",-37.791,40.1851,-105.1911,1536.3,0.9,1.5,0,0,"Cooks","co23",2021,"2021-06-11",0,"co23-06-11",TRUE
"769",99,"Valid","8/8","21/06/11","13:10:04","21/06/11","13:09:26.195",-37.805,40.18793,-105.18609,1535.92,1.2,1.4,0,0,"Cooks","co23",2021,"2021-06-11",0,"co23-06-11",TRUE
"770",100,"Valid","7/7","21/06/11","13:20:10","21/06/11","13:19:32.157",-37.843,40.18242,-105.18325,1534.92,1.6,0.9,0,0,"Cooks","co23",2021,"2021-06-11",0,"co23-06-11",TRUE
